,air_store_id,visit_datetime,reserve_visitors
35779,air_6c91a28278a16f64,2016-05-01 00:00:00+00:00,
35780,air_6c91a28278a16f64,2016-05-02 00:00:00+00:00,
35781,air_6c91a28278a16f64,2016-05-03 00:00:00+00:00,7.0
35782,air_6c91a28278a16f64,2016-05-04 00:00:00+00:00,5.0
35783,air_6c91a28278a16f64,2016-05-05 00:00:00+00:00,
35784,air_6c91a28278a16f64,2016-05-06 00:00:00+00:00,2.0
35785,air_6c91a28278a16f64,2016-05-07 00:00:00+00:00,8.0
35786,air_6c91a28278a16f64,2016-05-08 00:00:00+00:00,2.0
35787,air_6c91a28278a16f64,2016-05-09 00:00:00+00:00,
35788,air_6c91a28278a16f64,2016-05-10 00:00:00+00:00,4.0
35789,air_6c91a28278a16f64,2016-05-11 00:00:00+00:00,2.0
35790,air_6c91a28278a16f64,2016-05-12 00:00:00+00:00,
35791,air_6c91a28278a16f64,2016-05-13 00:00:00+00:00,7.0
35792,air_6c91a28278a16f64,2016-05-14 00:00:00+00:00,12.0
35793,air_6c91a28278a16f64,2016-05-15 00:00:00+00:00,
35794,air_6c91a28278a16f64,2016-05-16 00:00:00+00:00,
35795,air_6c91a28278a16f64,2016-05-17 00:00:00+00:00,
35796,air_6c91a28278a16f64,2016-05-18 00:00:00+00:00,2.0
35797,air_6c91a28278a16f64,2016-05-19 00:00:00+00:00,2.0
35798,air_6c91a28278a16f64,2016-05-20 00:00:00+00:00,3.0
35799,air_6c91a28278a16f64,2016-05-21 00:00:00+00:00,9.0
35800,air_6c91a28278a16f64,2016-05-22 00:00:00+00:00,6.0
35801,air_6c91a28278a16f64,2016-05-23 00:00:00+00:00,
35802,air_6c91a28278a16f64,2016-05-24 00:00:00+00:00,
35803,air_6c91a28278a16f64,2016-05-25 00:00:00+00:00,
35804,air_6c91a28278a16f64,2016-05-26 00:00:00+00:00,
35805,air_6c91a28278a16f64,2016-05-27 00:00:00+00:00,
35806,air_6c91a28278a16f64,2016-05-28 00:00:00+00:00,
35807,air_6c91a28278a16f64,2016-05-29 00:00:00+00:00,
35808,air_6c91a28278a16f64,2016-05-30 00:00:00+00:00,
35809,air_6c91a28278a16f64,2016-05-31 00:00:00+00:00,
35810,air_6c91a28278a16f64,2016-06-01 00:00:00+00:00,
35811,air_6c91a28278a16f64,2016-06-02 00:00:00+00:00,
35812,air_6c91a28278a16f64,2016-06-03 00:00:00+00:00,
35813,air_6c91a28278a16f64,2016-06-04 00:00:00+00:00,
35814,air_6c91a28278a16f64,2016-06-05 00:00:00+00:00,
35815,air_6c91a28278a16f64,2016-06-06 00:00:00+00:00,
35816,air_6c91a28278a16f64,2016-06-07 00:00:00+00:00,
35817,air_6c91a28278a16f64,2016-06-08 00:00:00+00:00,
35818,air_6c91a28278a16f64,2016-06-09 00:00:00+00:00,
35819,air_6c91a28278a16f64,2016-06-10 00:00:00+00:00,
35820,air_6c91a28278a16f64,2016-06-11 00:00:00+00:00,
35821,air_6c91a28278a16f64,2016-06-12 00:00:00+00:00,
35822,air_6c91a28278a16f64,2016-06-13 00:00:00+00:00,
35823,air_6c91a28278a16f64,2016-06-14 00:00:00+00:00,
35824,air_6c91a28278a16f64,2016-06-15 00:00:00+00:00,
35825,air_6c91a28278a16f64,2016-06-16 00:00:00+00:00,
35826,air_6c91a28278a16f64,2016-06-17 00:00:00+00:00,
35827,air_6c91a28278a16f64,2016-06-18 00:00:00+00:00,
35828,air_6c91a28278a16f64,2016-06-19 00:00:00+00:00,
35829,air_6c91a28278a16f64,2016-06-20 00:00:00+00:00,
35830,air_6c91a28278a16f64,2016-06-21 00:00:00+00:00,
35831,air_6c91a28278a16f64,2016-06-22 00:00:00+00:00,
35832,air_6c91a28278a16f64,2016-06-23 00:00:00+00:00,
35833,air_6c91a28278a16f64,2016-06-24 00:00:00+00:00,
35834,air_6c91a28278a16f64,2016-06-25 00:00:00+00:00,
35835,air_6c91a28278a16f64,2016-06-26 00:00:00+00:00,
35836,air_6c91a28278a16f64,2016-06-27 00:00:00+00:00,
35837,air_6c91a28278a16f64,2016-06-28 00:00:00+00:00,
35838,air_6c91a28278a16f64,2016-06-29 00:00:00+00:00,
35839,air_6c91a28278a16f64,2016-06-30 00:00:00+00:00,
35840,air_6c91a28278a16f64,2016-07-01 00:00:00+00:00,
35841,air_6c91a28278a16f64,2016-07-02 00:00:00+00:00,
35842,air_6c91a28278a16f64,2016-07-03 00:00:00+00:00,
35843,air_6c91a28278a16f64,2016-07-04 00:00:00+00:00,
35844,air_6c91a28278a16f64,2016-07-05 00:00:00+00:00,
35845,air_6c91a28278a16f64,2016-07-06 00:00:00+00:00,
35846,air_6c91a28278a16f64,2016-07-07 00:00:00+00:00,
35847,air_6c91a28278a16f64,2016-07-08 00:00:00+00:00,
35848,air_6c91a28278a16f64,2016-07-09 00:00:00+00:00,
35849,air_6c91a28278a16f64,2016-07-10 00:00:00+00:00,
35850,air_6c91a28278a16f64,2016-07-11 00:00:00+00:00,
35851,air_6c91a28278a16f64,2016-07-12 00:00:00+00:00,
35852,air_6c91a28278a16f64,2016-07-13 00:00:00+00:00,
35853,air_6c91a28278a16f64,2016-07-14 00:00:00+00:00,
35854,air_6c91a28278a16f64,2016-07-15 00:00:00+00:00,
35855,air_6c91a28278a16f64,2016-07-16 00:00:00+00:00,
35856,air_6c91a28278a16f64,2016-07-17 00:00:00+00:00,
35857,air_6c91a28278a16f64,2016-07-18 00:00:00+00:00,
35858,air_6c91a28278a16f64,2016-07-19 00:00:00+00:00,
35859,air_6c91a28278a16f64,2016-07-20 00:00:00+00:00,
35860,air_6c91a28278a16f64,2016-07-21 00:00:00+00:00,
35861,air_6c91a28278a16f64,2016-07-22 00:00:00+00:00,
35862,air_6c91a28278a16f64,2016-07-23 00:00:00+00:00,
35863,air_6c91a28278a16f64,2016-07-24 00:00:00+00:00,
35864,air_6c91a28278a16f64,2016-07-25 00:00:00+00:00,
35865,air_6c91a28278a16f64,2016-07-26 00:00:00+00:00,
35866,air_6c91a28278a16f64,2016-07-27 00:00:00+00:00,
35867,air_6c91a28278a16f64,2016-07-28 00:00:00+00:00,
35868,air_6c91a28278a16f64,2016-07-29 00:00:00+00:00,
35869,air_6c91a28278a16f64,2016-07-30 00:00:00+00:00,
35870,air_6c91a28278a16f64,2016-07-31 00:00:00+00:00,
35871,air_6c91a28278a16f64,2016-08-01 00:00:00+00:00,
35872,air_6c91a28278a16f64,2016-08-02 00:00:00+00:00,
35873,air_6c91a28278a16f64,2016-08-03 00:00:00+00:00,
35874,air_6c91a28278a16f64,2016-08-04 00:00:00+00:00,
35875,air_6c91a28278a16f64,2016-08-05 00:00:00+00:00,
35876,air_6c91a28278a16f64,2016-08-06 00:00:00+00:00,
35877,air_6c91a28278a16f64,2016-08-07 00:00:00+00:00,
35878,air_6c91a28278a16f64,2016-08-08 00:00:00+00:00,
35879,air_6c91a28278a16f64,2016-08-09 00:00:00+00:00,
35880,air_6c91a28278a16f64,2016-08-10 00:00:00+00:00,
35881,air_6c91a28278a16f64,2016-08-11 00:00:00+00:00,
35882,air_6c91a28278a16f64,2016-08-12 00:00:00+00:00,
35883,air_6c91a28278a16f64,2016-08-13 00:00:00+00:00,
35884,air_6c91a28278a16f64,2016-08-14 00:00:00+00:00,
35885,air_6c91a28278a16f64,2016-08-15 00:00:00+00:00,
35886,air_6c91a28278a16f64,2016-08-16 00:00:00+00:00,
35887,air_6c91a28278a16f64,2016-08-17 00:00:00+00:00,
35888,air_6c91a28278a16f64,2016-08-18 00:00:00+00:00,
35889,air_6c91a28278a16f64,2016-08-19 00:00:00+00:00,
35890,air_6c91a28278a16f64,2016-08-20 00:00:00+00:00,
35891,air_6c91a28278a16f64,2016-08-21 00:00:00+00:00,
35892,air_6c91a28278a16f64,2016-08-22 00:00:00+00:00,
35893,air_6c91a28278a16f64,2016-08-23 00:00:00+00:00,
35894,air_6c91a28278a16f64,2016-08-24 00:00:00+00:00,
35895,air_6c91a28278a16f64,2016-08-25 00:00:00+00:00,
35896,air_6c91a28278a16f64,2016-08-26 00:00:00+00:00,
35897,air_6c91a28278a16f64,2016-08-27 00:00:00+00:00,
35898,air_6c91a28278a16f64,2016-08-28 00:00:00+00:00,
35899,air_6c91a28278a16f64,2016-08-29 00:00:00+00:00,
35900,air_6c91a28278a16f64,2016-08-30 00:00:00+00:00,
35901,air_6c91a28278a16f64,2016-08-31 00:00:00+00:00,
35902,air_6c91a28278a16f64,2016-09-01 00:00:00+00:00,
35903,air_6c91a28278a16f64,2016-09-02 00:00:00+00:00,
35904,air_6c91a28278a16f64,2016-09-03 00:00:00+00:00,
35905,air_6c91a28278a16f64,2016-09-04 00:00:00+00:00,
35906,air_6c91a28278a16f64,2016-09-05 00:00:00+00:00,
35907,air_6c91a28278a16f64,2016-09-06 00:00:00+00:00,
35908,air_6c91a28278a16f64,2016-09-07 00:00:00+00:00,
35909,air_6c91a28278a16f64,2016-09-08 00:00:00+00:00,
35910,air_6c91a28278a16f64,2016-09-09 00:00:00+00:00,
35911,air_6c91a28278a16f64,2016-09-10 00:00:00+00:00,
35912,air_6c91a28278a16f64,2016-09-11 00:00:00+00:00,
35913,air_6c91a28278a16f64,2016-09-12 00:00:00+00:00,
35914,air_6c91a28278a16f64,2016-09-13 00:00:00+00:00,
35915,air_6c91a28278a16f64,2016-09-14 00:00:00+00:00,
35916,air_6c91a28278a16f64,2016-09-15 00:00:00+00:00,
35917,air_6c91a28278a16f64,2016-09-16 00:00:00+00:00,
35918,air_6c91a28278a16f64,2016-09-17 00:00:00+00:00,
35919,air_6c91a28278a16f64,2016-09-18 00:00:00+00:00,
35920,air_6c91a28278a16f64,2016-09-19 00:00:00+00:00,
35921,air_6c91a28278a16f64,2016-09-20 00:00:00+00:00,
35922,air_6c91a28278a16f64,2016-09-21 00:00:00+00:00,
35923,air_6c91a28278a16f64,2016-09-22 00:00:00+00:00,
35924,air_6c91a28278a16f64,2016-09-23 00:00:00+00:00,
35925,air_6c91a28278a16f64,2016-09-24 00:00:00+00:00,
35926,air_6c91a28278a16f64,2016-09-25 00:00:00+00:00,
35927,air_6c91a28278a16f64,2016-09-26 00:00:00+00:00,
35928,air_6c91a28278a16f64,2016-09-27 00:00:00+00:00,
35929,air_6c91a28278a16f64,2016-09-28 00:00:00+00:00,
35930,air_6c91a28278a16f64,2016-09-29 00:00:00+00:00,
35931,air_6c91a28278a16f64,2016-09-30 00:00:00+00:00,
35932,air_6c91a28278a16f64,2016-10-01 00:00:00+00:00,
35933,air_6c91a28278a16f64,2016-10-02 00:00:00+00:00,
35934,air_6c91a28278a16f64,2016-10-03 00:00:00+00:00,
35935,air_6c91a28278a16f64,2016-10-04 00:00:00+00:00,
35936,air_6c91a28278a16f64,2016-10-05 00:00:00+00:00,
35937,air_6c91a28278a16f64,2016-10-06 00:00:00+00:00,
35938,air_6c91a28278a16f64,2016-10-07 00:00:00+00:00,
35939,air_6c91a28278a16f64,2016-10-08 00:00:00+00:00,
35940,air_6c91a28278a16f64,2016-10-09 00:00:00+00:00,
35941,air_6c91a28278a16f64,2016-10-10 00:00:00+00:00,
35942,air_6c91a28278a16f64,2016-10-11 00:00:00+00:00,
35943,air_6c91a28278a16f64,2016-10-12 00:00:00+00:00,
35944,air_6c91a28278a16f64,2016-10-13 00:00:00+00:00,
35945,air_6c91a28278a16f64,2016-10-14 00:00:00+00:00,
35946,air_6c91a28278a16f64,2016-10-15 00:00:00+00:00,
35947,air_6c91a28278a16f64,2016-10-16 00:00:00+00:00,
35948,air_6c91a28278a16f64,2016-10-17 00:00:00+00:00,
35949,air_6c91a28278a16f64,2016-10-18 00:00:00+00:00,
35950,air_6c91a28278a16f64,2016-10-19 00:00:00+00:00,
35951,air_6c91a28278a16f64,2016-10-20 00:00:00+00:00,
35952,air_6c91a28278a16f64,2016-10-21 00:00:00+00:00,
35953,air_6c91a28278a16f64,2016-10-22 00:00:00+00:00,
35954,air_6c91a28278a16f64,2016-10-23 00:00:00+00:00,
35955,air_6c91a28278a16f64,2016-10-24 00:00:00+00:00,
35956,air_6c91a28278a16f64,2016-10-25 00:00:00+00:00,
35957,air_6c91a28278a16f64,2016-10-26 00:00:00+00:00,
35958,air_6c91a28278a16f64,2016-10-27 00:00:00+00:00,
35959,air_6c91a28278a16f64,2016-10-28 00:00:00+00:00,7.0
35960,air_6c91a28278a16f64,2016-10-29 00:00:00+00:00,5.0
35961,air_6c91a28278a16f64,2016-10-30 00:00:00+00:00,
35962,air_6c91a28278a16f64,2016-10-31 00:00:00+00:00,
35963,air_6c91a28278a16f64,2016-11-01 00:00:00+00:00,
35964,air_6c91a28278a16f64,2016-11-02 00:00:00+00:00,2.0
35965,air_6c91a28278a16f64,2016-11-03 00:00:00+00:00,2.0
35966,air_6c91a28278a16f64,2016-11-04 00:00:00+00:00,4.0
35967,air_6c91a28278a16f64,2016-11-05 00:00:00+00:00,2.0
35968,air_6c91a28278a16f64,2016-11-06 00:00:00+00:00,2.0
35969,air_6c91a28278a16f64,2016-11-07 00:00:00+00:00,
35970,air_6c91a28278a16f64,2016-11-08 00:00:00+00:00,
35971,air_6c91a28278a16f64,2016-11-09 00:00:00+00:00,
35972,air_6c91a28278a16f64,2016-11-10 00:00:00+00:00,
35973,air_6c91a28278a16f64,2016-11-11 00:00:00+00:00,
35974,air_6c91a28278a16f64,2016-11-12 00:00:00+00:00,
35975,air_6c91a28278a16f64,2016-11-13 00:00:00+00:00,2.0
35976,air_6c91a28278a16f64,2016-11-14 00:00:00+00:00,
35977,air_6c91a28278a16f64,2016-11-15 00:00:00+00:00,
35978,air_6c91a28278a16f64,2016-11-16 00:00:00+00:00,
35979,air_6c91a28278a16f64,2016-11-17 00:00:00+00:00,
35980,air_6c91a28278a16f64,2016-11-18 00:00:00+00:00,6.0
35981,air_6c91a28278a16f64,2016-11-19 00:00:00+00:00,8.0
35982,air_6c91a28278a16f64,2016-11-20 00:00:00+00:00,3.0
35983,air_6c91a28278a16f64,2016-11-21 00:00:00+00:00,
35984,air_6c91a28278a16f64,2016-11-22 00:00:00+00:00,5.0
35985,air_6c91a28278a16f64,2016-11-23 00:00:00+00:00,5.0
35986,air_6c91a28278a16f64,2016-11-24 00:00:00+00:00,11.0
35987,air_6c91a28278a16f64,2016-11-25 00:00:00+00:00,3.0
35988,air_6c91a28278a16f64,2016-11-26 00:00:00+00:00,11.0
35989,air_6c91a28278a16f64,2016-11-27 00:00:00+00:00,7.0
35990,air_6c91a28278a16f64,2016-11-28 00:00:00+00:00,
35991,air_6c91a28278a16f64,2016-11-29 00:00:00+00:00,2.0
35992,air_6c91a28278a16f64,2016-11-30 00:00:00+00:00,
35993,air_6c91a28278a16f64,2016-12-01 00:00:00+00:00,
35994,air_6c91a28278a16f64,2016-12-02 00:00:00+00:00,
35995,air_6c91a28278a16f64,2016-12-03 00:00:00+00:00,6.0
35996,air_6c91a28278a16f64,2016-12-04 00:00:00+00:00,
35997,air_6c91a28278a16f64,2016-12-05 00:00:00+00:00,
35998,air_6c91a28278a16f64,2016-12-06 00:00:00+00:00,
35999,air_6c91a28278a16f64,2016-12-07 00:00:00+00:00,
36000,air_6c91a28278a16f64,2016-12-08 00:00:00+00:00,3.0
36001,air_6c91a28278a16f64,2016-12-09 00:00:00+00:00,
36002,air_6c91a28278a16f64,2016-12-10 00:00:00+00:00,4.0
36003,air_6c91a28278a16f64,2016-12-11 00:00:00+00:00,1.0
36004,air_6c91a28278a16f64,2016-12-12 00:00:00+00:00,
36005,air_6c91a28278a16f64,2016-12-13 00:00:00+00:00,
36006,air_6c91a28278a16f64,2016-12-14 00:00:00+00:00,2.0
36007,air_6c91a28278a16f64,2016-12-15 00:00:00+00:00,
36008,air_6c91a28278a16f64,2016-12-16 00:00:00+00:00,5.0
36009,air_6c91a28278a16f64,2016-12-17 00:00:00+00:00,11.0
36010,air_6c91a28278a16f64,2016-12-18 00:00:00+00:00,6.0
36011,air_6c91a28278a16f64,2016-12-19 00:00:00+00:00,
36012,air_6c91a28278a16f64,2016-12-20 00:00:00+00:00,
36013,air_6c91a28278a16f64,2016-12-21 00:00:00+00:00,4.0
36014,air_6c91a28278a16f64,2016-12-22 00:00:00+00:00,4.0
36015,air_6c91a28278a16f64,2016-12-23 00:00:00+00:00,6.0
36016,air_6c91a28278a16f64,2016-12-24 00:00:00+00:00,12.0
36017,air_6c91a28278a16f64,2016-12-25 00:00:00+00:00,4.0
36018,air_6c91a28278a16f64,2016-12-26 00:00:00+00:00,
36019,air_6c91a28278a16f64,2016-12-27 00:00:00+00:00,
36020,air_6c91a28278a16f64,2016-12-28 00:00:00+00:00,
36021,air_6c91a28278a16f64,2016-12-29 00:00:00+00:00,4.0
36022,air_6c91a28278a16f64,2016-12-30 00:00:00+00:00,16.0
36023,air_6c91a28278a16f64,2016-12-31 00:00:00+00:00,
36024,air_6c91a28278a16f64,2017-01-01 00:00:00+00:00,
36025,air_6c91a28278a16f64,2017-01-02 00:00:00+00:00,
36026,air_6c91a28278a16f64,2017-01-03 00:00:00+00:00,8.0
36027,air_6c91a28278a16f64,2017-01-04 00:00:00+00:00,10.0
36028,air_6c91a28278a16f64,2017-01-05 00:00:00+00:00,6.0
36029,air_6c91a28278a16f64,2017-01-06 00:00:00+00:00,
36030,air_6c91a28278a16f64,2017-01-07 00:00:00+00:00,7.0
36031,air_6c91a28278a16f64,2017-01-08 00:00:00+00:00,
36032,air_6c91a28278a16f64,2017-01-09 00:00:00+00:00,2.0
36033,air_6c91a28278a16f64,2017-01-10 00:00:00+00:00,
36034,air_6c91a28278a16f64,2017-01-11 00:00:00+00:00,
36035,air_6c91a28278a16f64,2017-01-12 00:00:00+00:00,5.0
36036,air_6c91a28278a16f64,2017-01-13 00:00:00+00:00,4.0
36037,air_6c91a28278a16f64,2017-01-14 00:00:00+00:00,2.0
36038,air_6c91a28278a16f64,2017-01-15 00:00:00+00:00,9.0
36039,air_6c91a28278a16f64,2017-01-16 00:00:00+00:00,
36040,air_6c91a28278a16f64,2017-01-17 00:00:00+00:00,
36041,air_6c91a28278a16f64,2017-01-18 00:00:00+00:00,5.0
36042,air_6c91a28278a16f64,2017-01-19 00:00:00+00:00,
36043,air_6c91a28278a16f64,2017-01-20 00:00:00+00:00,
36044,air_6c91a28278a16f64,2017-01-21 00:00:00+00:00,5.0
36045,air_6c91a28278a16f64,2017-01-22 00:00:00+00:00,7.0
36046,air_6c91a28278a16f64,2017-01-23 00:00:00+00:00,
36047,air_6c91a28278a16f64,2017-01-24 00:00:00+00:00,
36048,air_6c91a28278a16f64,2017-01-25 00:00:00+00:00,2.0
36049,air_6c91a28278a16f64,2017-01-26 00:00:00+00:00,6.0
36050,air_6c91a28278a16f64,2017-01-27 00:00:00+00:00,10.0
36051,air_6c91a28278a16f64,2017-01-28 00:00:00+00:00,
36052,air_6c91a28278a16f64,2017-01-29 00:00:00+00:00,
36053,air_6c91a28278a16f64,2017-01-30 00:00:00+00:00,
36054,air_6c91a28278a16f64,2017-01-31 00:00:00+00:00,7.0
36055,air_6c91a28278a16f64,2017-02-01 00:00:00+00:00,
36056,air_6c91a28278a16f64,2017-02-02 00:00:00+00:00,
36057,air_6c91a28278a16f64,2017-02-03 00:00:00+00:00,
36058,air_6c91a28278a16f64,2017-02-04 00:00:00+00:00,
36059,air_6c91a28278a16f64,2017-02-05 00:00:00+00:00,
36060,air_6c91a28278a16f64,2017-02-06 00:00:00+00:00,
36061,air_6c91a28278a16f64,2017-02-07 00:00:00+00:00,
36062,air_6c91a28278a16f64,2017-02-08 00:00:00+00:00,
36063,air_6c91a28278a16f64,2017-02-09 00:00:00+00:00,2.0
36064,air_6c91a28278a16f64,2017-02-10 00:00:00+00:00,
36065,air_6c91a28278a16f64,2017-02-11 00:00:00+00:00,7.0
36066,air_6c91a28278a16f64,2017-02-12 00:00:00+00:00,
36067,air_6c91a28278a16f64,2017-02-13 00:00:00+00:00,
36068,air_6c91a28278a16f64,2017-02-14 00:00:00+00:00,
36069,air_6c91a28278a16f64,2017-02-15 00:00:00+00:00,
36070,air_6c91a28278a16f64,2017-02-16 00:00:00+00:00,
36071,air_6c91a28278a16f64,2017-02-17 00:00:00+00:00,
36072,air_6c91a28278a16f64,2017-02-18 00:00:00+00:00,6.0
36073,air_6c91a28278a16f64,2017-02-19 00:00:00+00:00,2.0
36074,air_6c91a28278a16f64,2017-02-20 00:00:00+00:00,
36075,air_6c91a28278a16f64,2017-02-21 00:00:00+00:00,
36076,air_6c91a28278a16f64,2017-02-22 00:00:00+00:00,
36077,air_6c91a28278a16f64,2017-02-23 00:00:00+00:00,
36078,air_6c91a28278a16f64,2017-02-24 00:00:00+00:00,
36079,air_6c91a28278a16f64,2017-02-25 00:00:00+00:00,2.0
36080,air_6c91a28278a16f64,2017-02-26 00:00:00+00:00,2.0
36081,air_6c91a28278a16f64,2017-02-27 00:00:00+00:00,
36082,air_6c91a28278a16f64,2017-02-28 00:00:00+00:00,
36083,air_6c91a28278a16f64,2017-03-01 00:00:00+00:00,
36084,air_6c91a28278a16f64,2017-03-02 00:00:00+00:00,
36085,air_6c91a28278a16f64,2017-03-03 00:00:00+00:00,
36086,air_6c91a28278a16f64,2017-03-04 00:00:00+00:00,6.0
36087,air_6c91a28278a16f64,2017-03-05 00:00:00+00:00,2.0
36088,air_6c91a28278a16f64,2017-03-06 00:00:00+00:00,
36089,air_6c91a28278a16f64,2017-03-07 00:00:00+00:00,4.0
36090,air_6c91a28278a16f64,2017-03-08 00:00:00+00:00,
36091,air_6c91a28278a16f64,2017-03-09 00:00:00+00:00,
36092,air_6c91a28278a16f64,2017-03-10 00:00:00+00:00,
36093,air_6c91a28278a16f64,2017-03-11 00:00:00+00:00,4.0
36094,air_6c91a28278a16f64,2017-03-12 00:00:00+00:00,2.0
36095,air_6c91a28278a16f64,2017-03-13 00:00:00+00:00,4.0
36096,air_6c91a28278a16f64,2017-03-14 00:00:00+00:00,5.0
36097,air_6c91a28278a16f64,2017-03-15 00:00:00+00:00,
36098,air_6c91a28278a16f64,2017-03-16 00:00:00+00:00,2.0
36099,air_6c91a28278a16f64,2017-03-17 00:00:00+00:00,2.0
36100,air_6c91a28278a16f64,2017-03-18 00:00:00+00:00,5.0
36101,air_6c91a28278a16f64,2017-03-19 00:00:00+00:00,2.0
36102,air_6c91a28278a16f64,2017-03-20 00:00:00+00:00,
36103,air_6c91a28278a16f64,2017-03-21 00:00:00+00:00,
36104,air_6c91a28278a16f64,2017-03-22 00:00:00+00:00,
36105,air_6c91a28278a16f64,2017-03-23 00:00:00+00:00,
36106,air_6c91a28278a16f64,2017-03-24 00:00:00+00:00,
36107,air_6c91a28278a16f64,2017-03-25 00:00:00+00:00,4.0
36108,air_6c91a28278a16f64,2017-03-26 00:00:00+00:00,
36109,air_6c91a28278a16f64,2017-03-27 00:00:00+00:00,
36110,air_6c91a28278a16f64,2017-03-28 00:00:00+00:00,
36111,air_6c91a28278a16f64,2017-03-29 00:00:00+00:00,
36112,air_6c91a28278a16f64,2017-03-30 00:00:00+00:00,2.0
36113,air_6c91a28278a16f64,2017-03-31 00:00:00+00:00,
36114,air_6c91a28278a16f64,2017-04-01 00:00:00+00:00,3.0
36115,air_6c91a28278a16f64,2017-04-02 00:00:00+00:00,
36116,air_6c91a28278a16f64,2017-04-03 00:00:00+00:00,
36117,air_6c91a28278a16f64,2017-04-04 00:00:00+00:00,
36118,air_6c91a28278a16f64,2017-04-05 00:00:00+00:00,
36119,air_6c91a28278a16f64,2017-04-06 00:00:00+00:00,
36120,air_6c91a28278a16f64,2017-04-07 00:00:00+00:00,
36121,air_6c91a28278a16f64,2017-04-08 00:00:00+00:00,
36122,air_6c91a28278a16f64,2017-04-09 00:00:00+00:00,
36123,air_6c91a28278a16f64,2017-04-10 00:00:00+00:00,
36124,air_6c91a28278a16f64,2017-04-11 00:00:00+00:00,
36125,air_6c91a28278a16f64,2017-04-12 00:00:00+00:00,
36126,air_6c91a28278a16f64,2017-04-13 00:00:00+00:00,
36127,air_6c91a28278a16f64,2017-04-14 00:00:00+00:00,
36128,air_6c91a28278a16f64,2017-04-15 00:00:00+00:00,2.0
36129,air_6c91a28278a16f64,2017-04-16 00:00:00+00:00,2.0
36130,air_6c91a28278a16f64,2017-04-17 00:00:00+00:00,
36131,air_6c91a28278a16f64,2017-04-18 00:00:00+00:00,
36132,air_6c91a28278a16f64,2017-04-19 00:00:00+00:00,
36133,air_6c91a28278a16f64,2017-04-20 00:00:00+00:00,
36134,air_6c91a28278a16f64,2017-04-21 00:00:00+00:00,
36135,air_6c91a28278a16f64,2017-04-22 00:00:00+00:00,
36136,air_6c91a28278a16f64,2017-04-23 00:00:00+00:00,
36137,air_6c91a28278a16f64,2017-04-24 00:00:00+00:00,
36138,air_6c91a28278a16f64,2017-04-25 00:00:00+00:00,
36139,air_6c91a28278a16f64,2017-04-26 00:00:00+00:00,
36140,air_6c91a28278a16f64,2017-04-27 00:00:00+00:00,
36141,air_6c91a28278a16f64,2017-04-28 00:00:00+00:00,
36142,air_6c91a28278a16f64,2017-04-29 00:00:00+00:00,4.0
36143,air_6ca1d941c8199a67,2016-11-02 00:00:00+00:00,6.0
36144,air_6ca1d941c8199a67,2016-11-03 00:00:00+00:00,
36145,air_6ca1d941c8199a67,2016-11-04 00:00:00+00:00,2.0
36146,air_6ca1d941c8199a67,2016-11-05 00:00:00+00:00,
36147,air_6ca1d941c8199a67,2016-11-06 00:00:00+00:00,2.0
36148,air_6ca1d941c8199a67,2016-11-07 00:00:00+00:00,
36149,air_6ca1d941c8199a67,2016-11-08 00:00:00+00:00,
36150,air_6ca1d941c8199a67,2016-11-09 00:00:00+00:00,
36151,air_6ca1d941c8199a67,2016-11-10 00:00:00+00:00,
36152,air_6ca1d941c8199a67,2016-11-11 00:00:00+00:00,
36153,air_6ca1d941c8199a67,2016-11-12 00:00:00+00:00,
36154,air_6ca1d941c8199a67,2016-11-13 00:00:00+00:00,
36155,air_6ca1d941c8199a67,2016-11-14 00:00:00+00:00,
36156,air_6ca1d941c8199a67,2016-11-15 00:00:00+00:00,
36157,air_6ca1d941c8199a67,2016-11-16 00:00:00+00:00,
36158,air_6ca1d941c8199a67,2016-11-17 00:00:00+00:00,
36159,air_6ca1d941c8199a67,2016-11-18 00:00:00+00:00,
36160,air_6ca1d941c8199a67,2016-11-19 00:00:00+00:00,
36161,air_6ca1d941c8199a67,2016-11-20 00:00:00+00:00,2.0
36162,air_6ca1d941c8199a67,2016-11-21 00:00:00+00:00,
36163,air_6ca1d941c8199a67,2016-11-22 00:00:00+00:00,
36164,air_6ca1d941c8199a67,2016-11-23 00:00:00+00:00,
36165,air_6ca1d941c8199a67,2016-11-24 00:00:00+00:00,
36166,air_6ca1d941c8199a67,2016-11-25 00:00:00+00:00,
36167,air_6ca1d941c8199a67,2016-11-26 00:00:00+00:00,
36168,air_6ca1d941c8199a67,2016-11-27 00:00:00+00:00,
36169,air_6ca1d941c8199a67,2016-11-28 00:00:00+00:00,
36170,air_6ca1d941c8199a67,2016-11-29 00:00:00+00:00,
36171,air_6ca1d941c8199a67,2016-11-30 00:00:00+00:00,
36172,air_6ca1d941c8199a67,2016-12-01 00:00:00+00:00,
36173,air_6ca1d941c8199a67,2016-12-02 00:00:00+00:00,
36174,air_6ca1d941c8199a67,2016-12-03 00:00:00+00:00,
36175,air_6ca1d941c8199a67,2016-12-04 00:00:00+00:00,
36176,air_6ca1d941c8199a67,2016-12-05 00:00:00+00:00,
36177,air_6ca1d941c8199a67,2016-12-06 00:00:00+00:00,
36178,air_6ca1d941c8199a67,2016-12-07 00:00:00+00:00,
36179,air_6ca1d941c8199a67,2016-12-08 00:00:00+00:00,
36180,air_6ca1d941c8199a67,2016-12-09 00:00:00+00:00,
